          (   1,    2) (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    2) (   1,    0) (   1,    0) (   1,    3) (   1,    1)
          (   1,    0) (   1,    0) (   1,    1) (   1,    2) (   1,    2) (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    1)
          (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    4) (   1,    1) (   1,    1) (   1,    2) (   1,    0)
          (   1,    0) (   1,    3) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    0) (   1,    0)
          (   1,    0) (   1,    2) (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    2) (   1,    0) (   1,    3) (   1,    2)
          (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    1)
          (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    2) (   1,    2) (   1,    1)
          (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    3) (   1,    1) (   1,    0) (   1,    1)
          (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    2) (   1,    1) (   1,    1)
          (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    3) (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    2)
          (   1,    2) (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    2) (   1,    0) (   1,    1)
          (   1,    0) (   1,    1) (   1,    1) (   1,    3) (   1,    0) (   1,    1) (   1,    2) (   1,    2) (   1,    1) (   1,    1)
          (   1,    2) (   1,    2) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    2)
          (   1,    2) (   1,    0) (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    1)
          (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    1)
          (   1,    0) (   1,    1) (   1,    2) (   1,    3) (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    2)
          (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    2) (   1,    0) (   1,    2) (   1,    1)
          (   1,    0) (   1,    0) (   1,    3) (   1,    1) (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    2)
          (   1,    0) (   1,    0) (   1,    0) (   1,    4) (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    0)
          (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    2) (   1,    0) (   1,    2) (   1,    4) (   1,    2) (   1,    0)
          (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    2)
          (   1,    2) (   1,    0) (   1,    3) (   1,    0) (   1,    0) (   1,    2) (   1,    1) (   1,    0) (   1,    0) (   1,    2)
          (   1,    1) (   1,    0) (   1,    2) (   1,    0) (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    1)
          (   1,    2) (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    3) (   1,    2)
          (   1,    2) (   1,    0) (   1,    1) (   1,    1) (   1,    4) (   1,    1) (   1,    1) (   1,    1) (   1,    2) (   1,    2)
          (   1,    2) (   1,    1) (   1,    2) (   1,    1) (   1,    3) (   1,    2) (   1,    0) (   1,    0) (   1,    2) (   1,    1)
          (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    0)
          (   1,    0) (   1,    2) (   1,    3) (   1,    1) (   1,    2) (   1,    0) (   1,    2) (   1,    2) (   1,    0) (   1,    1)
          (   1,    2) (   1,    2) (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    3) (   1,    1) (   1,    2) (   1,    2)
          (   1,    0) (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    2) (   1,    2) (   1,    1) (   1,    1) (   1,    0)
          (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    0)
          (   1,    0) (   1,    1) (   1,    3) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    2) (   1,    2)
         
node   6 sent_total    679  recv_total    678

node   7  (   0,    0) (   1,    0) (   0,    0) (   1,    2) (   1,    0) (   1,    0) (   1,    2) (   1,    4) (   1,    2) (   1,    1)
          (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    2) (   1,    0) (   1,    2) (   1,    1) (   1,    1)
          (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    2) (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    2)
          (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    2) (   1,    1) (   1,    0) (   1,    1)
          (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    1) (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    0)
          (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    0) (   1,    2) (   1,    2)
          (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0)
          (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    2) (   0,    1) (   1,    0) (   1,    1)
          (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    2) (   1,    1) (   1,    2)
          (   1,    1) (   0,    1) (   0,    0) (   1,    2) (   1,    1) (   1,    1) (   0,    1) (   1,    2) (   1,    1) (   1,    2)
          (   1,    1) (   1,    1) (   0,    3) (   1,    0) (   1,    0) (   1,    2) (   1,    3) (   1,    1) (   1,    0) (   1,    0)
          (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   0,    1) (   1,    1) (   1,    0) (   1,    1)
          (   1,    2) (   1,    0) (   0,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    2) (   1,    0) (   1,    1)
          (   1,    2) (   1,    2) (   1,    1) (   0,    2) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    0) (   1,    0) (   0,    2) (   1,    1)
          (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    0) (   1,    0)
          (   0,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    2) (   1,    2) (   1,    1) (   0,    0) (   1,    1) (   0,    1)
          (   1,    1) (   1,    0) (   0,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   0,    1) (   1,    0)
          (   1,    2) (   0,    2) (   1,    1) (   1,    0) (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   0,    1)
          (   1,    1) (   0,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    3) (   1,    1) (   1,    1) (   1,    1) (   1,    0)
          (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    3) (   1,    0) (   1,    2)
          (   1,    0) (   1,    0) (   1,    1) (   1,    3) (   1,    2) (   0,    1) (   1,    1) (   1,    3) (   1,    1) (   1,    0)
          (   1,    1) (   1,    1) (   0,    2) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    1)
          (   1,    1) (   1,    1) (   1,    4) (   1,    0) (   1,    1) (   1,    1) (   1,    2) (   1,    1) (   1,    2) (   1,    0)
          (   1,    0) (   1,    1) (   1,    0) (   1,    2) (   1,    0) (   1,    2) (   1,    0) (   1,    2) (   1,    1) (   1,    1)
          (   1,    0) (   1,    3) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   0,    2)
          (   0,    0) (   1,    2) (   0,    0) (   1,    3) (   1,    2) (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    1)
          (   1,    0) (   1,    1) (   1,    1) (   0,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    0) (   1,    1) (   1,    1)
          (   1,    0) (   0,    1) (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    0)
          (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    2) (   1,    1) (   1,    2) (   1,    1) (   1,    0)
          (   1,    2) (   1,    2) (   1,    1) (   1,    0) (   1,    3) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    1)
          (   1,    2) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    2) (   1,    0) (   1,    2) (   1,    0) (   1,    4)
          (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    2)
          (   1,    0) (   1,    1) (   1,    1) (   1,    2) (   1,    2) (   1,    2) (   1,    0) (   1,    0) (   1,    3) (   1,    0)
          (   1,    0) (   1,    2) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    2)
          (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    2)
          (   1,    0) (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    1)
          (   1,    2) (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    2) (   1,    0) (   1,    3) (   1,    1) (   1,    3)
          (   1,    1) (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    2) (   1,    0) (   1,    2) (   1,    0) (   1,    0)
          (   1,    1) (   1,    1) (   1,    2) (   1,    2) (   1,    1) (   1,    2) (   1,    1) (   1,    0) (   1,    0) (   1,    0)
          (   1,    3) (   1,    1) (   1,    3) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    1)
          (   1,    2) (   1,    0) (   1,    3) (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    2) (   1,    2) (   1,    1)
          (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    4) (   1,    1)
          (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    1)
          (   1,    3) (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    2) (   1,    0)
          (   1,    2) (   1,    2) (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    2) (   1,    1) (   1,    1) (   1,    0)
          (   1,    2) (   1,    3) (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    2)
          (   1,    1) (   1,    0) (   1,    0) (   1,    2) (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    2)
          (   1,    0) (   1,    1) (   1,    0) (   1,    2) (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    2) (   1,    0) (   1,    0) (   1,    0)
          (   1,    1) (   1,    2) (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    4) (   1,    1) (   1,    0)
          (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    2) (   1,    2) (   1,    0)
          (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    3) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    0)
          (   1,    2) (   1,    1) (   1,    2) (   1,    3) (   1,    1) (   1,    0) (   1,    3) (   1,    1) (   1,    2) (   1,    0)
          (   1,    2) (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    3) (   1,    2)
          (   1,    0) (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    2) (   1,    3) (   1,    1)
          (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    2) (   1,    2) (   1,    1) (   1,    1) (   1,    1)
          (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    2)
          (   1,    0) (   1,    3) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    2) (   1,    2)
          (   1,    3) (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    2) (   1,    1)
          (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    2) (   1,    2) (   1,    3) (   1,    0) (   1,    1) (   1,    0)
          (   1,    1) (   1,    1) (   1,    1) (   1,    2) (   1,    2) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    3)
          (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    2) (   1,    0) (   1,    1)
          (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    3) (   1,    1) (   1,    1) (   1,    1) (   1,    3)
          (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    2) (   1,    3) (   1,    1) (   1,    1) (   1,    0) (   1,    0)
          (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    0) (   1,    3) (   1,    2) (   1,    2) (   1,    0) (   1,    1)
          (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    0) (   1,    1) (   1,    0)
          (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    0)
          (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    3) (   1,    1) (   1,    1) (   1,    0)
          (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    0) (   1,    0)
         
node   7 sent_total    674  recv_total    665

node   8  (   0,    0) (   1,    0) (   0,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    2) (   1,    3)
          (   1,    2) (   1,    3) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    0)
          (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    0)
          (   1,    0) (   1,    0) (   1,    1) (   1,    3) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    0)
          (   1,    1) (   1,    2) (   1,    2) (   1,    3) (   1,    1) (   1,    3) (   1,    1) (   1,    2) (   1,    1) (   1,    0)
          (   1,    2) (   1,    1) (   1,    2) (   1,    2) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   0,    1)
          (   1,    2) (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    3) (   1,    2) (   1,    1) (   1,    0)
          (   1,    0) (   1,    1) (   1,    3) (   1,    0) (   1,    2) (   1,    2) (   1,    1) (   0,    1) (   1,    0) (   1,    1)
          (   1,    1) (   1,    0) (   1,    3) (   1,    1) (   0,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    1)
          (   1,    2) (   1,    2) (   1,    0) (   1,    1) (   0,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    2)
          (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    2)
          (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    1)
          (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    1)
          (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   0,    2) (   1,    0) (   1,    1) (   1,    1) (   1,    1)
          (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1)
          (   1,    1) (   1,    0) (   1,    3) (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    1)
          (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    2) (   1,    2) (   1,    1)
          (   0,    2) (   1,    0) (   1,    2) (   1,    2) (   0,    3) (   1,    0) (   1,    2) (   1,    2) (   1,    0) (   1,    1)
          (   1,    1) (   1,    0) (   1,    0) (   1,    4) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    1)
          (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    0)
          (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    2) (   1,    1) (   1,    2) (   0,    1)
          (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   0,    0) (   1,    2) (   1,    0) (   0,    0) (   0,    0) (   1,    1)
          (   1,    0) (   1,    2) (   1,    1) (   1,    3) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    2)
          (   1,    0) (   0,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    3) (   1,    0) (   1,    2)
          (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    2) (   0,    1) (   1,    0) (   1,    0)
          (   1,    1) (   1,    1) (   1,    1) (   1,    2) (   0,    0) (   1,    0) (   1,    2) (   1,    2) (   0,    0) (   1,    0)
          (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    2) (   1,    0) (   1,    1) (   1,    1) (   0,    3) (   1,    0)
          (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    2) (   1,    2) (   1,    1)
          (   1,    0) (   1,    1) (   1,    2) (   1,    0) (   1,    2) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    1)
          (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   0,    0) (   1,    3) (   1,    0)
          (   1,    0) (   1,    3) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    0)
          (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    4)
          (   1,    2) (   1,    3) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    2) (   1,    1) (   1,    3) (   1,    0)
          (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    0)
          (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    0)
          (   1,    0) (   1,    1) (   1,    1) (   1,    3) (   1,    0) (   1,    3) (   1,    2) (   1,    2) (   1,    1) (   1,    2)
          (   1,    2) (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    1)
          (   1,    2) (   1,    1) (   1,    2) (   1,    2) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    1)
          (   1,    2) (   1,    2) (   1,    0) (   1,    0) (   1,    2) (   1,    2) (   1,    1) (   1,    0) (   1,    0) (   1,    1)
          (   1,    0) (   1,    2) (   1,    4) (   1,    3) (   1,    1) (   1,    0) (   1,    0) (   1,    3) (   1,    2) (   1,    1)
          (   1,    0) (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    3) (   1,    1) (   1,    0)
          (   1,    1) (   1,    3) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    1)
          (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    0) (   1,    0)
          (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    0) (   1,    2) (   1,    0) (   1,    2)
          (   1,    2) (   1,    1) (   1,    3) (   1,    1) (   1,    0) (   1,    3) (   1,    2) (   1,    0) (   1,    2) (   1,    1)
          (   1,    2) (   1,    1) (   1,    3) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    1)
          (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    3) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    0)
          (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    0) (   1,    0)
          (   1,    2) (   1,    0) (   1,    4) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    0)
          (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    2) (   1,    1) (   1,    1)
          (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    2) (   1,    3) (   1,    2) (   1,    1) (   1,    2) (   1,    0)
          (   1,    2) (   1,    1) (   1,    1) (   1,    2) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    2) (   1,    0)
          (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    3) (   1,    0)
          (   1,    1) (   1,    2) (   1,    0) (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    2) (   1,    0) (   1,    0)
          (   1,    0) (   1,    1) (   1,    3) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    2) (   1,    0) (   1,    0)
          (   1,    1) (   1,    0) (   1,    1) (   1,    3) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    2)
          (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    3) (   1,    1) (   1,    3) (   1,    1) (   1,    2) (   1,    1)
          (   1,    2) (   1,    4) (   1,    0) (   1,    3) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    0)
          (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    3) (   1,    0) (   1,    2) (   1,    0)
          (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    3) (   1,    1) (   1,    0) (   1,    0) (   1,    1)
          (   1,    1) (   1,    1) (   1,    2) (   1,    2) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    1)
          (   1,    0) (   1,    1) (   1,    4) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    2) (   1,    0) (   1,    0)
          (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    0)
          (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    2)
          (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    2) (   1,    0) (   1,    1)
          (   1,    3) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    1)
          (   1,    0) (   1,    0) (   1,    2) (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    2) (   1,    2) (   1,    2)
          (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    2) (   1,    2) (   1,    0) (   1,    1)
          (   1,    1) (   1,    3) (   1,    2) (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    2) (   1,    3)
          (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    3)
         
node   8 sent_total    681  recv_total    644

node   9  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    0)
          (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    3) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    0)
          (   1,    0) (   1,    2) (   1,    3) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    0)
          (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    2)
          (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    4) (   1,    0) (   1,    0) (   1,    2)
          (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    2) (   1,    1) (   1,    2) (   1,    1) (   1,    0) (   1,    1)
          (   1,    0) (   1,    1) (   0,    0) (   1,    1) (   1,    0) (   0,    0) (   1,    0) (   1,    1) (   0,    2) (   1,    2)
          (   1,    0) (   1,    0) (   1,    0) (   0,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    0)
          (   0,    2) (   1,    3) (   1,    3) (   1,    1) (   1,    2) (   0,    0) (   1,    3) (   1,    1) (   1,    0) (   1,    1)
          (   1,    0) (   1,    1) (   1,    3) (   1,    3) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    0)
          (   1,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
